,x,y,EC_0.60,EC_1.00,EC_end
60,107808.245,183287.783,30.41500821767596,47.9998580377611,63.88525433714387
61,107808.243,183287.782,30.349528715989607,47.79427336909615,63.562362305229065
62,107808.236,183287.779,30.315174051817294,47.958405571665224,63.92583293637113
63,107808.236,183287.779,30.297978949836097,47.932844606851695,63.89508156064432
64,107808.236,183287.779,30.315174051817294,47.958405571665224,63.92583293637113
65,107808.235,183287.779,30.29881394398687,48.01458379218285,64.05757587475038
66,107808.234,183287.778,30.281626369952235,47.989054246914,64.02683526929182
67,107808.232,183287.777,30.313362784878787,47.86164100320773,63.73187457991232
68,107808.232,183287.777,30.313362784878787,47.86164100320773,63.73187457991232
69,107808.232,183287.777,30.33058510928389,47.887179661667126,63.762596774509014
70,107808.232,183287.777,30.382153370914207,47.963762430910144,63.85482591926472
71,107808.232,183287.777,30.399364545345005,47.98932293685242,63.885563891240906
72,107808.232,183287.777,30.34777908675367,47.912709119135705,63.79332532753411
73,107808.232,183287.777,30.313362784878787,47.86164100320773,63.73187457991232
74,107808.231,183287.777,30.337910288602778,47.77737231584065,63.53425206950835
75,107808.231,183287.776,30.424493453682523,47.85360360757293,63.56548364196978
76,107808.229,183287.776,30.400778774272506,48.01962954177364,63.92561691423402
77,107808.228,183287.775,30.464556761205074,47.846555088246845,63.498569892203825
78,107808.222,183287.772,30.393560020049307,48.0627306603361,64.02295149270705
79,107808.222,183287.772,30.393560020049307,48.0627306603361,64.02295149270705
80,107808.222,183287.772,30.42795360082924,48.113799864847536,64.08444440592427
81,107808.222,183287.772,30.46233837640497,48.16487373428299,64.14594057660779
82,107808.222,183287.772,30.47953132874646,48.190390220881,64.17666376293155
83,107808.222,183287.772,30.445143652907255,48.1393450811712,64.11518744179462
84,107808.222,183287.772,30.410759408086605,48.08825642313914,64.05368709717887
85,107808.222,183287.771,30.410759408086605,48.08825642313914,64.05368709717887
86,107808.221,183287.771,30.436964020503595,48.1674374142412,64.18106568479988
87,107808.22,183287.771,30.445143652907255,48.1393450811712,64.11518744179462
88,107808.218,183287.77,30.280673070788136,47.97403198526471,63.995356583740886
89,107808.212,183287.767,30.33295192315154,47.82489692699147,63.621627964654806
90,107808.212,183287.767,30.35012907509414,47.8504276993195,63.652380297774705
91,107808.212,183287.767,30.36732932413972,47.87599314670307,63.68313277819101
92,107808.212,183287.767,30.418909967246098,47.952588259651804,63.77536135121965
93,107808.212,183287.767,30.418909967246098,47.952588259651804,63.77536135121965
94,107808.212,183287.767,30.401724570653315,47.92704857884973,63.74462534751147
95,107808.212,183287.767,30.418909967246098,47.952588259651804,63.77536135121965
96,107808.212,183287.767,30.453309692218514,48.00364860809751,63.836835725356295
97,107808.212,183287.766,30.418909967246098,47.952588259651804,63.77536135121965
98,107808.211,183287.766,30.38537396145311,47.98322979360286,63.876344179181245
99,107808.21,183287.766,30.36819305101124,47.957703110291376,63.8455983258911
100,107808.207,183287.764,30.41976282823587,48.03429497438642,63.93782788000424
101,107808.207,183287.764,30.436955845342318,48.05986410744472,63.96859531035797
102,107808.207,183287.764,30.436955845342318,48.05986410744472,63.96859531035797
103,107808.207,183287.764,30.41976282823587,48.03429497438642,63.93782788000424
104,107808.207,183287.764,30.402568411273602,48.00877034987232,63.907096658386074
105,107808.207,183287.764,30.38537396145311,47.98322979360286,63.876344179181245
106,107808.207,183287.764,30.402568411273602,48.00877034987232,63.907096658386074
107,107808.207,183287.764,30.436955845342318,48.05986410744472,63.96859531035797
108,107808.206,183287.764,30.439449727445407,48.089865558692374,64.03112374174896
109,107808.205,183287.763,30.439449727445407,48.089865558692374,64.03112374174896
110,107808.204,183287.762,30.355973763444577,47.992203740001415,63.93994032345971
111,107808.198,183287.759,30.337090194783496,47.80321260095431,63.584208441687025
112,107808.198,183287.759,30.30270363676516,47.752149469496054,63.52272470205922
113,107808.198,183287.759,30.26831552525075,47.701060475279526,63.46122770296762
114,107808.198,183287.759,30.26831552525075,47.701060475279526,63.46122770296762
115,107808.198,183287.759,30.285511743677976,47.72659536213137,63.49196490568392
116,107808.198,183287.759,30.285511743677976,47.72659536213137,63.49196490568392
117,107808.198,183287.759,30.26831552525075,47.701060475279526,63.46122770296762
118,107808.198,183287.759,30.233924270003993,47.64999843947042,63.39976156008451
119,107808.198,183287.759,30.216736887817323,47.62446613652855,63.369008215009465
120,107808.198,183287.759,30.25112389760145,47.675546604427254,63.4304855587612
121,107808.193,183287.757,30.302733074278372,47.96732856342782,63.947668445575076
122,107808.188,183287.754,30.43528523660031,48.00396287721601,63.85607071904543
123,107808.188,183287.754,30.41810166458098,47.978428601494755,63.825319383338496
124,107808.188,183287.754,30.41810166458098,47.978428601494755,63.825319383338496
125,107808.188,183287.754,30.43528523660031,48.00396287721601,63.85607071904543
126,107808.188,183287.754,30.45248323554232,48.02950464559894,63.88681331560742
127,107808.188,183287.754,30.43528523660031,48.00396287721601,63.85607071904543
128,107808.188,183287.754,30.43528523660031,48.00396287721601,63.85607071904543
129,107808.184,183287.753,30.468840912714363,47.97331626631539,63.75506677252692
130,107808.176,183287.748,30.313362784878787,47.86164100320773,63.73187457991232
131,107808.165,183287.742,30.334822973869617,47.69117284253988,63.3816802035832
132,107808.149,183287.735,30.572966482007278,48.030452943321436,63.78880373631521
133,107808.136,183287.728,30.568719231390997,48.01128492158801,63.74477288297539
134,107808.123,183287.722,30.396032078005984,47.98518256542735,63.87303752395641
135,107808.11,183287.715,30.276674754351067,47.81473950294698,63.66467576346548
136,107808.103,183287.712,30.516887663645292,47.885192949157094,63.524883264025206
137,107808.097,183287.709,30.36877765410306,47.77644165488241,63.50041778112495
138,107808.096,183287.708,30.32753037248019,47.74290081021393,63.4633856478117
139,107808.095,183287.708,30.32753037248019,47.74290081021393,63.4633856478117
140,107808.095,183287.708,30.310341393154662,47.71738427065812,63.432643422104064
141,107808.095,183287.708,30.310341393154662,47.71738427065812,63.432643422104064
142,107808.094,183287.708,30.328372554995777,47.824656934474056,63.625915178181835
143,107808.087,183287.704,30.301017980798868,47.89616442503874,63.76432742306558
144,107808.086,183287.704,30.301017980798868,47.89616442503874,63.76432742306558
145,107808.086,183287.704,30.283814939224566,47.870612017563225,63.733583319626554
146,107808.086,183287.704,30.249419416250547,47.81953905062131,63.67210726490314
147,107808.086,183287.704,30.249419416250547,47.81953905062131,63.67210726490314
148,107808.085,183287.703,30.313852018094554,47.68046212343276,63.34040937740591
149,107808.084,183287.702,30.29139415695215,47.60515390387021,63.24851042588804
150,107808.083,183287.702,30.077209887969907,47.69076604508048,63.64103022872226
151,107808.083,183287.702,30.05418279564089,47.70110725546471,63.66657860802108
152,107808.083,183287.702,30.0885651627134,47.75218934181787,63.72807684616092
153,107808.082,183287.702,30.12294913036179,47.80323148989264,63.789567890101736
154,107808.082,183287.701,30.14274751409844,47.79206617598157,63.75182486679582
155,107808.081,183287.701,30.20481378631376,47.841552773240714,63.79851597977646
156,107808.075,183287.698,30.44753436314397,48.036128168162115,63.939024524079386
157,107808.075,183287.698,30.413147865991895,47.9850549279259,63.87754478322718
158,107808.074,183287.698,30.39594538491605,47.959508044325474,63.846802818434256
159,107808.068,183287.695,30.34062729267984,47.8703338616344,63.71913738286235
160,107808.068,183287.695,30.323446176605835,47.84480476524303,63.68837488212064
161,107808.067,183287.694,30.374588955064347,47.82933011432495,63.6004611867266
162,107808.066,183287.694,30.193396624915408,47.764855734447174,63.640625772425786
163,107808.065,183287.693,30.208335348294096,47.80469446987274,63.72186087740953
164,107808.063,183287.692,30.162433239768564,47.758799668899336,63.67315735438323
165,107808.062,183287.692,30.2658183173851,47.759885582026946,63.57063670995956
166,107808.061,183287.691,30.258475756950894,47.86971945959502,63.79901838547233
167,107808.059,183287.69,30.272036396127096,47.708417148804664,63.46642251174394
168,107808.059,183287.69,30.340822750263882,47.810574697211514,63.58941079957654
169,107808.058,183287.69,30.289235628893547,47.733941024799456,63.49716106546702
170,107808.057,183287.689,30.326226523504864,47.74832758289363,63.49018065237506
171,107808.056,183287.689,30.343127905615468,47.811567412434364,63.60977139884854
172,107808.055,183287.688,30.334640826435237,47.87728666211846,63.764435789428255
173,107808.049,183287.685,30.492195238327074,48.02934567192061,63.86784866593612
174,107808.049,183287.685,30.50937774416728,48.054883061689196,63.89860193825983
175,107808.048,183287.685,30.51839254662141,48.10850379099385,63.995206673551024
176,107808.047,183287.684,30.418190922310043,47.892955815240164,63.65377426037576
177,107808.04,183287.681,30.594911388489585,48.09046567886244,63.872157192947945
178,107808.04,183287.681,30.577713093635783,48.06490954583846,63.841411800657994
179,107808.04,183287.681,30.543336148816895,48.01385873432301,63.779903577937816
180,107808.04,183287.681,30.526142032334352,47.988354756567574,63.749199443571605
181,107808.04,183287.681,30.526142032334352,47.988354756567574,63.749199443571605
182,107808.04,183287.681,30.56053298411301,48.03938336199066,63.810653992051904
183,107808.04,183287.681,30.56053298411301,48.03938336199066,63.810653992051904
184,107808.04,183287.681,30.543336148816895,48.01385873432301,63.779903577937816
185,107808.04,183287.681,30.526142032334352,47.988354756567574,63.749199443571605
186,107808.04,183287.681,30.474568153127464,47.91172316342712,63.65693884075097
187,107808.04,183287.681,30.474568153127464,47.91172316342712,63.65693884075097
188,107808.039,183287.681,30.50894804043166,47.96279648361476,63.718438171943966
189,107808.039,183287.681,30.50894804043166,47.96279648361476,63.718438171943966
190,107808.039,183287.681,30.491750702902348,47.937258930399395,63.68769881391155
191,107808.039,183287.681,30.474568153127464,47.91172316342712,63.65693884075097
192,107808.039,183287.68,30.470418488679492,47.91472156253405,63.6694310629046
193,107808.039,183287.68,30.461412390473292,47.86110211621842,63.57280633878433
194,107808.039,183287.68,30.461412390473292,47.86110211621842,63.57280633878433
195,107808.038,183287.68,30.444214513324006,47.83555866607945,63.54206376016202
196,107808.038,183287.68,30.39988219152321,47.93101834943828,63.777431516699004
197,107808.037,183287.68,30.468654057922425,48.03314515435894,63.90039506067459
198,107808.037,183287.679,30.48326642302544,48.09539935667303,63.99962491867932
199,107808.036,183287.679,30.46606088612577,48.06987473347979,63.96891576849611
200,107808.036,183287.679,30.365996919928424,47.98407842060162,63.89644162350798
201,107808.035,183287.679,30.422753656366538,47.987239540657605,63.851696866818365
202,107808.035,183287.678,30.37272119531794,47.94433969789674,63.81545312375029
203,107808.034,183287.678,30.335744482231515,47.92999442227319,63.822472534149185
204,107808.032,183287.677,30.370135460602256,47.98106207898289,63.88393886731729
205,107808.031,183287.676,30.404515080355615,48.03210997721214,63.945426198686384
206,107808.03,183287.676,30.388865549413257,48.04029992557747,63.970686645915045
207,107808.029,183287.676,30.458696328413208,48.07202973214745,63.969179437169466
208,107808.029,183287.675,30.424311460236773,48.020947206193014,63.90768725503149
209,107808.028,183287.675,30.439966478846646,48.012784356467684,63.88242360437898
210,107808.028,183287.675,30.422753656366538,47.987239540657605,63.851696866818365
211,107808.028,183287.675,30.439966478846646,48.012784356467684,63.88242360437898
212,107808.028,183287.675,30.439966478846646,48.012784356467684,63.88242360437898
213,107808.027,183287.674,30.439966478846646,48.012784356467684,63.88242360437898
214,107808.026,183287.674,30.40670452767374,48.00577941929304,63.89461321885979
215,107808.024,183287.673,30.465008126617626,48.04267620493863,63.90589772903361
216,107808.019,183287.67,30.40670452767374,48.00577941929304,63.89461321885979
217,107808.019,183287.67,30.423905801925994,48.03131779732105,63.925360234126615
218,107808.019,183287.67,30.423905801925994,48.03131779732105,63.925360234126615
219,107808.019,183287.67,30.441089519620135,48.056834868167435,63.95609770564344
220,107808.019,183287.67,30.441089519620135,48.056834868167435,63.95609770564344
221,107808.019,183287.67,30.40670452767374,48.00577941929304,63.89461321885979
222,107808.019,183287.67,30.389513980081478,47.98023965786394,63.86387400400392
223,107808.018,183287.67,30.37232059873251,47.95471202830994,63.833131663149935
224,107808.016,183287.669,30.337932980953383,47.90363892434515,63.7716409810539
225,107808.014,183287.668,30.32074048415505,47.87810256853822,63.74090089737491
226,107808.011,183287.667,30.343199837525002,47.94471213305119,63.832853023458426
227,107808.002,183287.662,30.549645035364808,48.09557869257488,63.89880729736302
228,107808.002,183287.662,30.515260247342567,48.04451909383455,63.83733252240523
229,107808.001,183287.662,30.512646930238102,48.0812080497714,63.90581766889948
230,107808.001,183287.661,30.512646930238102,48.0812080497714,63.90581766889948
231,107807.998,183287.66,30.58404549369598,48.14665148763668,63.960287774640925
232,107807.998,183287.66,30.60123021539958,48.17220345287932,63.991035584273305
233,107807.998,183287.66,30.618428775910374,48.19770845061787,64.02177012733283
234,107807.998,183287.66,30.635619096222673,48.22325579418584,64.052508714637
235,107807.998,183287.66,30.635619096222673,48.22325579418584,64.052508714637
236,107807.998,183287.66,30.618428775910374,48.19770845061787,64.02177012733283
237,107807.998,183287.66,30.56684830313648,48.12111968656043,63.92955091929222
238,107807.998,183287.66,30.515260247342567,48.04451909383455,63.83733252240523
239,107807.998,183287.66,30.498057358165195,48.01896515227934,63.80658153678992
240,107807.997,183287.66,30.47826949025487,48.03014615300622,63.84431699922604
241,107807.995,183287.659,30.516801619288625,48.07820232873673,63.89331562096482
242,107807.994,183287.658,30.479814090376,48.06383983145287,63.90032600507021
243,107807.993,183287.658,30.479814090376,48.06383983145287,63.90032600507021
244,107807.992,183287.657,30.44283738069756,48.0494750149375,63.90731264493848
245,107807.991,183287.657,30.477218741595276,48.10055081856739,63.968802546671256
246,107807.991,183287.657,30.511606385274906,48.15161472045819,64.03028703113395
247,107807.991,183287.656,30.511606385274906,48.15161472045819,64.03028703113395
248,107807.991,183287.656,30.477218741595276,48.10055081856739,63.968802546671256
249,107807.99,183287.656,30.545999350636375,48.20268779916126,64.09177852477814
250,107807.99,183287.656,30.545999350636375,48.20268779916126,64.09177852477814
251,107807.988,183287.655,30.511606385274906,48.15161472045819,64.03028703113395
252,107807.982,183287.652,30.530265643095937,48.096393219901216,63.91888475317598
253,107807.98,183287.651,30.49742135962644,48.07901297144798,63.913384945160395
254,107807.98,183287.651,30.480220455298554,48.05350692728123,63.88266787403709
255,107807.98,183287.651,30.463030535333125,48.02796707158151,63.851920861454126
256,107807.979,183287.651,30.49742135962644,48.07901297144798,63.913384945160395
257,107807.978,183287.65,30.531792410614035,48.1300961996009,63.97488786562251
258,107807.976,183287.649,30.514615408350615,48.104568964994314,63.94414258611483
259,107807.975,183287.649,30.517214869820418,48.0678486579785,63.8756408050018
260,107807.974,183287.648,30.500011615109777,48.04231958204113,63.84491499208732
261,107807.973,183287.648,30.500011615109777,48.04231958204113,63.84491499208732
262,107807.972,183287.647,30.55045969860025,48.074873403804446,63.86347974800186
263,107807.971,183287.647,30.55045969860025,48.074873403804446,63.86347974800186
264,107807.971,183287.647,30.55045969860025,48.074873403804446,63.86347974800186
265,107807.971,183287.647,30.567650540976604,48.100395776819205,63.89421458724203
266,107807.97,183287.646,30.55045969860025,48.074873403804446,63.86347974800186
267,107807.967,183287.645,30.496281630757142,48.03497289139043,63.83973219592512
268,107807.962,183287.642,30.446225256105798,47.99204613823268,63.803479693618385
269,107807.962,183287.642,30.42906928075457,47.96654199320542,63.77274313054226
270,107807.959,183287.641,30.423759257760395,47.920275989130346,63.68135038333292
271,107807.958,183287.641,30.440951312619116,47.94577847128065,63.71207221396053
272,107807.958,183287.64,30.440951312619116,47.94577847128065,63.71207221396053
273,107807.957,183287.64,30.440951312619116,47.94577847128065,63.71207221396053
274,107807.956,183287.639,30.507239931442847,48.017930253075605,63.772509762422544
275,107807.955,183287.639,30.524428133917194,48.043444334306876,63.80325837743229
276,107807.955,183287.639,30.524428133917194,48.043444334306876,63.80325837743229
277,107807.955,183287.639,30.55883183132511,48.09452847630135,63.86475293400532
278,107807.955,183287.639,30.519246711574375,48.11685963616798,63.940211237443805
279,107807.954,183287.639,30.536445140157515,48.14238949831054,63.97094804713219
280,107807.954,183287.639,30.519246711574375,48.11685963616798,63.940211237443805
281,107807.954,183287.639,30.484851899069266,48.06577181580846,63.87871212208282
282,107807.954,183287.639,30.450488433138542,48.01471344485552,63.817214626546345
283,107807.954,183287.638,30.43327706728369,47.989191690789816,63.78650699362126
284,107807.954,183287.638,30.41608157067506,47.9636364106463,63.7557539832484
285,107807.953,183287.638,30.41608157067506,47.9636364106463,63.7557539832484
286,107807.953,183287.638,30.44933235268731,47.97065391904688,63.743554707081174
287,107807.952,183287.638,30.48372395719094,48.02172206110451,63.805045834878435
288,107807.952,183287.637,30.535295956023997,48.09835278612466,63.897309631510176
289,107807.951,183287.637,30.55249425032784,48.12386314766875,63.92803635143151
290,107807.951,183287.637,30.626458515220044,48.152598966473334,63.914043910088
291,107807.95,183287.637,30.59207046929659,48.101536131906435,63.85256053254223
292,107807.95,183287.637,30.50350689605296,48.01056833808166,63.76733302937267
293,107807.95,183287.636,30.50350689605296,48.01056833808166,63.76733302937267
294,107807.95,183287.636,30.50350689605296,48.01056833808166,63.76733302937267
295,107807.95,183287.636,30.486306987433164,47.9850086270255,63.73657349539296
296,107807.949,183287.636,30.469125387342267,47.95950821488648,63.70584163077581
297,107807.949,183287.636,30.469125387342267,47.95950821488648,63.70584163077581
298,107807.947,183287.635,30.45306969881797,47.97801887920201,63.74875146573537
299,107807.942,183287.633,30.377961106422173,47.90521256449225,63.68906975187056
300,107807.942,183287.633,30.500914492208608,48.04728072349329,63.83581747044579
301,107807.941,183287.632,30.520698567458414,48.036099944007624,63.7980717277408
302,107807.938,183287.631,30.386969529866423,47.953641209375974,63.755467941147224
303,107807.924,183287.623,30.518109678286795,48.0727991022552,63.866548964924256
304,107807.924,183287.623,30.500914492208608,48.04728072349329,63.83581747044579
305,107807.924,183287.623,30.500914492208608,48.04728072349329,63.83581747044579
306,107807.924,183287.623,30.500914492208608,48.04728072349329,63.83581747044579
307,107807.924,183287.623,30.518109678286795,48.0727991022552,63.866548964924256
308,107807.924,183287.623,30.55249425032784,48.12386314766875,63.92803635143151
309,107807.924,183287.623,30.56968994216316,48.149402066476874,63.958769665633284
310,107807.923,183287.623,30.48372395719094,48.02172206110451,63.805045834878435
311,107807.923,183287.623,30.48372395719094,48.02172206110451,63.805045834878435
312,107807.922,183287.623,30.48372395719094,48.02172206110451,63.805045834878435
313,107807.92,183287.622,30.557689096546657,48.050438649712326,63.79104406650355
314,107807.915,183287.619,30.539671155325728,48.045628134554164,63.795671911363804
315,107807.915,183287.619,30.62338564369259,48.08518847051333,63.80202042792129
316,107807.914,183287.619,30.62338564369259,48.08518847051333,63.80202042792129
317,107807.913,183287.619,30.5729327894686,48.05266531492042,63.7834894052958
318,107807.906,183287.615,30.415674506527605,47.974014403851164,63.77341758865816
319,107807.906,183287.615,30.398476851539584,47.948488054956556,63.74269192760427
320,107807.906,183287.615,30.415674506527605,47.974014403851164,63.77341758865816
321,107807.906,183287.615,30.45005600554227,48.025068883106826,63.83489756700348
322,107807.906,183287.615,30.501642835724695,48.101682913095765,63.92715021237425
323,107807.906,183287.615,30.536028491076365,48.15274311744611,63.98863091359286
324,107807.904,183287.614,30.500515102937104,48.057606933965324,63.853456853379924
325,107807.898,183287.611,30.545853837730743,48.180428431672254,64.01966154998955
326,107807.897,183287.611,30.40831364087609,47.97617575321854,63.77371722514627
327,107807.897,183287.611,30.371326938527712,47.96181757059615,63.78072601036851
328,107807.895,183287.61,30.388509366760942,47.9873698217609,63.81147876005199
329,107807.889,183287.607,30.55883183132511,48.09452847630135,63.86475293400532
330,107807.889,183287.607,30.55883183132511,48.09452847630135,63.86475293400532
331,107807.889,183287.607,30.54162593120786,48.06897186699485,63.8339890550834
332,107807.889,183287.607,30.59321244339457,48.14556928096761,63.926211132542015
333,107807.888,183287.606,30.524428133917194,48.043444334306876,63.80325837743229
334,107807.886,183287.605,30.61106329180426,48.11108682034623,63.85015084129602
335,107807.881,183287.603,30.52557856863869,48.08752172485338,63.876919685469865
336,107807.881,183287.603,30.52557856863869,48.08752172485338,63.876919685469865
337,107807.881,183287.603,30.508369100933873,48.061965762929745,63.846175220283875
338,107807.88,183287.602,30.557689096546657,48.050438649712326,63.79104406650355
339,107807.878,183287.601,30.550965160911108,48.090178092836986,63.87203052319346
340,107807.875,183287.6,30.5348979916849,48.10868360850122,63.91494364089441
341,107807.858,183287.592,30.553151240517472,48.06380449606188,63.82120094310888
342,107807.858,183287.592,30.58752145609531,48.11487391554979,63.88270542831541
343,107807.858,183287.592,30.570334455130247,48.08933428864475,63.85195276286884
344,107807.858,183287.592,30.570334455130247,48.08933428864475,63.85195276286884
345,107807.858,183287.592,30.553151240517472,48.06380449606188,63.82120094310888
346,107807.858,183287.592,30.53594788018091,48.03826979956669,63.79046240751391
347,107807.858,183287.592,30.53594788018091,48.03826979956669,63.79046240751391
348,107807.858,183287.592,30.553151240517472,48.06380449606188,63.82120094310888
349,107807.858,183287.591,30.553151240517472,48.06380449606188,63.82120094310888
350,107807.857,183287.591,30.570334455130247,48.08933428864475,63.85195276286884
351,107807.856,183287.59,30.58752145609531,48.11487391554979,63.88270542831541
352,107807.855,183287.59,30.553151240517472,48.06380449606188,63.82120094310888
353,107807.85,183287.587,30.485264937994685,48.055419544160365,63.86105302138603
354,107807.85,183287.587,30.485264937994685,48.055419544160365,63.86105302138603
355,107807.85,183287.587,30.433681256033864,47.97881341721046,63.768817054716465
356,107807.85,183287.587,30.416476580628007,47.95326484964983,63.738081400866086
357,107807.85,183287.587,30.450875327685264,48.0043346547851,63.79955682314622
358,107807.85,183287.587,30.502457959721045,48.08095883766909,63.89178123495072
359,107807.85,183287.587,30.554042819758404,48.157559645113615,63.98402683720726
360,107807.85,183287.587,30.538392070617675,48.16572445841662,64.00928623947101
361,107807.85,183287.587,30.505130408268617,48.15872279516792,64.02147380270257
362,107807.849,183287.587,30.523397849782214,48.113851114107526,63.92771734763805
363,107807.849,183287.587,30.58752145609531,48.11487391554979,63.88270542831541
364,107807.846,183287.585,30.58752145609531,48.11487391554979,63.88270542831541
365,107807.846,183287.585,30.570334455130247,48.08933428864475,63.85195276286884
366,107807.846,183287.585,30.60472449402526,48.14041699239208,63.91344388187082
367,107807.846,183287.585,30.60472449402526,48.14041699239208,63.91344388187082
368,107807.846,183287.585,30.570334455130247,48.08933428864475,63.85195276286884
369,107807.846,183287.585,30.553151240517472,48.06380449606188,63.82120094310888
370,107807.846,183287.585,30.570334455130247,48.08933428864475,63.85195276286884
371,107807.846,183287.585,30.553151240517472,48.06380449606188,63.82120094310888
372,107807.845,183287.585,30.503099686108133,48.02090415135055,63.784980488097666
373,107807.845,183287.584,30.485901054052814,47.99536769091485,63.75423136400264
374,107807.843,183287.584,30.466517486077606,47.9961848428532,63.774322523197704
375,107807.84,183287.582,30.64472456500614,48.10774167309096,63.82029617525555
376,107807.84,183287.582,30.66191210224662,48.13325955909043,63.85104424354038
377,107807.84,183287.582,30.64472456500614,48.10774167309096,63.82029617525555
378,107807.84,183287.582,30.610323334050026,48.05665412425781,63.75880403815585
379,107807.84,183287.582,30.610323334050026,48.05665412425781,63.75880403815585
380,107807.84,183287.582,30.64472456500614,48.10774167309096,63.82029617525555
381,107807.84,183287.582,30.64472456500614,48.10774167309096,63.82029617525555
382,107807.838,183287.581,30.467654154208567,48.040264331389025,63.84800129289416
383,107807.836,183287.58,30.50464680496344,48.05461330846788,63.84099014793169
384,107807.832,183287.578,30.519078595097454,47.97159623740541,63.701195267765364
385,107807.827,183287.575,30.373740471819808,47.8774266952347,63.66070127147912
386,107807.823,183287.573,30.513824231150203,47.93053620291951,63.63998821174817
