,x,y,z,t,PRP2.1,PRP2.1_inph,HCP2.0,HCP2.0_inph,PRP1.1,PRP1.1_inph,HCP1.0,HCP1.0_inph,PRP0.6,PRP0.6_inph,HCP0.5,HCP0.5_inph,x_query,y_query,z_query,pos
106,107758.1713,183307.2165,26.61099492,44078.7975,33.36581742,-0.29295007,48.1850663,1.251684748,19.75127213,0.789388741,38.25387571,0.892768157,10.17711895,0.927711679,16.71532841,0.83558727,107758.2757,183307.3329,26.61360367,41.43873479
107,107758.32,183306.986,26.61629191,44078.89109,33.56581742,-0.27295007,48.6850663,1.271684748,19.75127213,0.789388741,38.55387571,0.902768157,10.27711895,0.927711679,17.11532841,0.83558727,107758.4196,183307.1264,26.62638797,41.69042798
108,107758.4541,183306.779,26.61629191,44078.98804,33.96581742,-0.24295007,49.2850663,1.271684748,19.85127213,0.799388741,39.05387571,0.902768157,10.37711895,0.937711679,17.41532841,0.83558727,107758.6076,183306.8524,26.63965819,42.02272303
109,107758.7912,183306.2658,26.63417032,44079.19835,34.16581742,-0.27295007,50.0850663,1.291684748,20.35127213,0.789388741,40.15387571,0.902768157,10.57711895,0.927711679,18.01532841,0.83558727,107758.9756,183306.3248,26.64792853,42.66598484
110,107759.1611,183305.716,26.64863894,44079.41358,34.56581742,-0.34295007,50.6850663,1.271684748,20.95127213,0.769388741,40.75387571,0.892768157,11.07711895,0.927711679,18.51532841,0.83558727,107759.2572,183305.9043,26.648,43.17206666
111,107759.513,183305.1966,26.66187636,44079.61414,35.86581742,-0.41295007,51.2850663,1.261684748,22.05127213,0.769388741,42.05387571,0.892768157,11.57711895,0.927711679,19.01532841,0.83558727,107759.5951,183305.4052,26.67966743,43.77479149
112,107759.6613,183304.9776,26.66730125,44079.70822,36.96581742,-0.46295007,52.0850663,1.261684748,22.45127213,0.759388741,42.75387571,0.892768157,11.77711895,0.927711679,19.41532841,0.83558727,107759.7643,183305.1427,26.68083162,44.08709726
113,107760.2864,183304.0514,26.6876879,44080.09454,40.66581742,-0.45295007,57.2850663,1.271684748,23.85127213,0.759388741,46.05387571,0.892768157,12.37711895,0.927711679,21.21532841,0.83558727,107760.4634,183304.0959,26.70011032,45.34587883
114,107760.9705,183303.0442,26.72021014,44080.51296,44.56581742,-0.44295007,62.1850663,1.301684748,26.85127213,0.769388741,50.45387571,0.892768157,15.17711895,0.927711679,25.11532841,0.83558727,107761.1465,183303.0294,26.74287231,46.61238894
115,107761.1519,183302.7747,26.7268733,44080.61149,45.96581742,-0.44295007,63.2850663,1.311684748,28.25127213,0.769388741,51.85387571,0.902768157,16.27711895,0.927711679,26.51532841,0.84558727,107761.3251,183302.7481,26.73783414,46.94559706
116,107761.4414,183302.3408,26.73190965,44080.80086,50.66581742,-0.46295007,66.2850663,1.301684748,32.25127213,0.759388741,56.55387571,0.902768157,18.97711895,0.927711679,30.91532841,0.84558727,107761.4763,183302.5095,26.73783414,47.22807077
117,107761.7573,183301.867,26.74455238,44080.995,56.66581742,-0.60295007,70.7850663,1.301684748,37.85127213,0.739388741,63.15387571,0.892768157,22.67711895,0.927711679,36.31532841,0.84558727,107761.8808,183301.8977,26.76115684,47.96150072
118,107763.7609,183298.8063,26.84590223,44082.20452,92.66869645,-0.428994229,87.26625176,1.370494898,58.57823426,0.770776418,89.39709643,0.902689817,27.79769054,0.937711679,50.4586276,0.836131024,107763.8076,183298.9908,26.85124853,51.44899636
119,107764.2558,183297.9755,26.86406308,44082.51785,91.46869645,-0.398994229,91.66625176,1.340494898,57.17823426,0.780776418,90.19709643,0.902689817,27.89769054,0.937711679,50.5586276,0.836131024,107764.4369,183297.9799,26.88123651,52.63976809
120,107764.3897,183297.7528,26.86972411,44082.61456,90.66869645,-0.328994229,91.56625176,1.330494898,57.07823426,0.790776418,89.49709643,0.902689817,28.09769054,0.937711679,50.2586276,0.836131024,107764.5959,183297.7358,26.88163632,52.93108546
121,107764.54,183297.5055,26.87523325,44082.70855,89.56869645,-0.278994229,90.96625176,1.340494898,57.17823426,0.800776418,88.79709643,0.892689817,27.99769054,0.937711679,49.6586276,0.836131024,107764.7529,183297.5022,26.88934789,53.21254231
122,107764.9618,183296.8217,26.89070544,44082.99403,87.56869645,-0.228994229,89.36625176,1.410494898,55.57823426,0.800776418,87.19709643,0.902689817,25.89769054,0.937711679,47.5586276,0.846131024,107765.1168,183296.9588,26.94052864,53.86653525
123,107765.4531,183296.0393,26.90513419,44083.30815,88.36869645,-0.348994229,93.66625176,1.390494898,51.97823426,0.770776418,87.59709643,0.902689817,23.79769054,0.937711679,46.2586276,0.846131024,107765.707,183296.0884,26.93810885,54.91816837
124,107765.7049,183295.6428,26.90976017,44083.41325,87.56869645,-0.398994229,95.26625176,1.380494898,50.67823426,0.770776418,87.79709643,0.902689817,23.89769054,0.937711679,46.3586276,0.836131024,107765.8901,183295.8262,26.95458727,55.23797213
125,107765.8754,183295.3762,26.9145849,44083.61348,85.16869645,-0.478994229,98.16625176,1.370494898,49.57823426,0.770776418,87.89709643,0.892689817,24.59769054,0.937711679,47.3586276,0.836131024,107766.0705,183295.56,26.96305735,55.5595411
126,107766.0809,183295.0555,26.92582649,44083.70852,84.36869645,-0.478994229,99.26625176,1.390494898,49.87823426,0.770776418,88.29709643,0.892689817,24.89769054,0.937711679,47.9586276,0.836131024,107766.2129,183295.3421,26.96305735,55.81984509
127,107766.0809,183295.0555,26.92582649,44083.70852,84.36869645,-0.478994229,99.26625176,1.390494898,49.87823426,0.770776418,88.29709643,0.892689817,24.89769054,0.937711679,47.9586276,0.836131024,107766.3693,183295.1096,26.97038811,56.10005432
128,107766.371,183294.6065,26.9323231,44083.89805,83.16869645,-0.438994229,99.76625176,1.420494898,51.67823426,0.770776418,89.99709643,0.892689817,25.89769054,0.937711679,48.7586276,0.846131024,107766.5423,183294.86,26.97361512,56.40374686
129,107766.5128,183294.3874,26.93906535,44083.997,83.06869645,-0.448994229,98.66625176,1.420494898,52.67823426,0.770776418,89.99709643,0.892689817,26.99769054,0.927711679,49.0586276,0.846131024,107766.738,183294.5775,26.98240528,56.74741056
130,107766.6836,183294.1224,26.94593018,44084.09927,83.16869645,-0.498994229,96.96625176,1.400494898,53.67823426,0.760776418,89.09709643,0.902689817,28.29769054,0.927711679,49.5586276,0.836131024,107766.8947,183294.3537,26.99278016,57.02061622
131,107766.8339,183293.888,26.952799,44084.20472,83.46869645,-0.538994229,94.96625176,1.380494898,54.97823426,0.740776418,87.99709643,0.902689817,28.89769054,0.917711679,49.8586276,0.836131024,107767.0362,183294.1544,26.99278016,57.2650395
132,107766.9964,183293.6334,26.95953249,44084.31208,83.76869645,-0.508994229,92.86625176,1.380494898,56.07823426,0.740776418,87.49709643,0.912689817,28.49769054,0.917711679,49.4586276,0.846131024,107767.1955,183293.9317,27.01390492,57.53884925
133,107766.9964,183293.6334,26.95953249,44084.31208,83.76869645,-0.508994229,92.86625176,1.380494898,56.07823426,0.740776418,87.49709643,0.912689817,28.49769054,0.917711679,49.4586276,0.846131024,107767.36,183293.7051,27.0362561,57.8188632
134,107767.1651,183293.3688,26.96633974,44084.41686,84.36869645,-0.448994229,91.26625176,1.380494898,56.47823426,0.760776418,87.59709643,0.922689817,28.09769054,0.917711679,48.9586276,0.846131024,107767.5382,183293.4593,27.03761445,58.12246307
135,107767.3321,183293.1101,26.97322044,44084.51778,85.26869645,-0.398994229,90.26625176,1.380494898,55.97823426,0.780776418,87.79709643,0.932689817,27.89769054,0.927711679,49.1586276,0.836131024,107767.7104,183293.2213,27.03797177,58.4162263
136,107767.4746,183292.8936,26.98017386,44084.61396,86.26869645,-0.368994229,89.86625176,1.390494898,55.17823426,0.790776418,87.79709643,0.932689817,27.29769054,0.927711679,49.2586276,0.836131024,107767.8753,183292.9937,27.03544021,58.69728461
137,107767.7852,183292.4353,26.99456901,44084.80049,87.16869645,-0.308994229,91.46625176,1.410494898,54.27823426,0.780776418,87.79709643,0.912689817,25.59769054,0.937711679,48.1586276,0.836131024,107768.0596,183292.7346,27.02917901,59.01524577
138,107768.1001,183291.986,27.00959634,44084.99104,85.46869645,-0.438994229,93.26625176,1.410494898,52.47840451,0.750790397,87.19709643,0.902689457,25.19777194,0.937708469,47.55829913,0.846140126,107768.3976,183292.2374,27.03861452,59.61645442
139,107768.4387,183291.5007,27.0236118,44085.20055,82.96869645,-0.508994229,93.96393218,1.390482771,50.97838803,0.760805992,85.99467826,0.902688833,25.39816891,0.937691953,47.05695086,0.846153169,107768.6974,183291.8067,27.03985199,60.14122344
140,107768.6103,183291.2497,27.030099,44085.30824,81.56865223,-0.528884918,93.8628697,1.3604757,50.87836963,0.760821325,85.39213402,0.902688225,25.59845543,0.937681414,46.75640353,0.846158101,107768.8693,183291.5467,27.0433025,60.45291176
141,107768.6103,183291.2497,27.030099,44085.30824,81.56865223,-0.528884918,93.8628697,1.3604757,50.87836963,0.760821325,85.39213402,0.902688225,25.59845543,0.937681414,46.75640353,0.846158101,107769.0029,183291.3481,27.05112571,60.69226698
142,107768.8011,183290.9665,27.03656435,44085.41463,80.26861895,-0.518775414,92.96201499,1.35046901,50.87836399,0.760825645,84.49132117,0.902688024,25.79854441,0.937677737,46.55640353,0.836158101,107769.1621,183291.1186,27.06109023,60.97157844
143,107768.9626,183290.7289,27.04261563,44085.51803,79.46856038,-0.478569695,91.46042966,1.380457158,50.97836399,0.760825645,83.59132117,0.902688024,25.69854441,0.937677737,46.35640353,0.836158101,107769.3633,183290.8228,27.0728734,61.32932008
144,107769.1396,183290.4743,27.04805471,44085.6159,78.86853984,-0.408513399,89.85992462,1.41045325,51.17836399,0.770825645,83.29132117,0.902688024,25.09854441,0.937677737,46.05640353,0.836158101,107769.512,183290.6003,27.0828426,61.59693536
145,107769.3135,183290.2284,27.05261675,44085.71112,78.56853984,-0.358513399,88.55992462,1.41045325,51.17836399,0.780825645,83.69132117,0.902688024,24.19854441,0.937677737,45.45640353,0.836158101,107769.6539,183290.3909,27.0905428,61.84988589
146,107769.6259,183289.7985,27.05899014,44085.90143,78.96853984,-0.298513399,88.85992462,1.40045325,49.57836399,0.780825645,83.89132117,0.912688024,22.79854441,0.927677737,44.05640353,0.836158101,107769.8363,183290.1202,27.09242467,62.17630318
147,107769.7871,183289.58,27.06169063,44085.999,79.16853984,-0.288513399,89.85992462,1.39045325,48.37836399,0.780825645,83.09132117,0.902688024,22.69854441,0.927677737,43.55640353,0.836158101,107770.0112,183289.859,27.0936488,62.49065243
148,107769.962,183289.3408,27.06885895,44086.10032,79.06853984,-0.328513399,90.35992462,1.39045325,47.17836399,0.770825645,82.09132117,0.902688024,22.59854441,0.927677737,42.95640353,0.836158101,107770.1502,183289.6557,27.09629001,62.73692848
149,107770.1492,183289.084,27.07511849,44086.20528,78.36853984,-0.398513399,90.65992462,1.38045325,46.27836399,0.760825645,81.29132117,0.902688024,22.29854441,0.927677737,42.65640353,0.836158101,107770.3225,183289.4035,27.10091946,63.04236608
150,107770.1492,183289.084,27.07511849,44086.20528,78.36853984,-0.398513399,90.65992462,1.38045325,46.27836399,0.760825645,81.29132117,0.902688024,22.29854441,0.927677737,42.65640353,0.836158101,107770.47,183289.1829,27.11239766,63.3077349
151,107770.3174,183288.8491,27.08375064,44086.30991,77.56853984,-0.448513399,90.95992462,1.38045325,45.87836399,0.760825645,80.69132117,0.902688024,21.89854441,0.937677737,42.45640353,0.836158101,107770.5969,183288.9956,27.12847927,63.5339757
152,107770.5195,183288.5632,27.09347288,44086.41337,76.46853984,-0.448513399,91.25992462,1.38045325,45.67836399,0.770825645,80.49132117,0.902688024,21.49854441,0.937677737,42.35640353,0.836158101,107770.7881,183288.7164,27.13724565,63.87236908
153,107770.6866,183288.3262,27.10270064,44086.51381,75.66853984,-0.408513399,91.35992462,1.40045325,45.37836399,0.770825645,80.59132117,0.902688024,21.09854441,0.937677737,42.15640353,0.836158101,107770.981,183288.4316,27.14395464,64.21634793
154,107770.8459,183288.1009,27.11017999,44086.6112,75.26853984,-0.368513399,91.75992462,1.41045325,44.77836399,0.780825645,80.69132117,0.902688024,20.89854441,0.927677737,41.95640353,0.836158101,107771.1343,183288.2035,27.15071259,64.49117606
155,107771.1606,183287.6576,27.12173401,44086.79829,74.96853984,-0.358513399,92.45992462,1.44045325,43.57836399,0.770825645,80.09132117,0.902688024,21.49854441,0.927677737,41.55640353,0.836158101,107771.3605,183287.8618,27.15407944,64.90096299
156,107771.1606,183287.6576,27.12173401,44086.79829,74.96853984,-0.358513399,92.45992462,1.44045325,43.57836399,0.770825645,80.09132117,0.902688024,21.49854441,0.927677737,41.55640353,0.836158101,107771.4443,183287.736,27.15407944,65.05211881
157,107771.3252,183287.4266,27.12687016,44086.89266,74.56853984,-0.398513399,92.75992462,1.44045325,43.37836399,0.760825645,79.69132117,0.902688024,21.79854441,0.927677737,41.65640353,0.836158101,107771.5472,183287.5756,27.15107075,65.24268788
158,107771.4937,183287.1897,27.1320157,44086.99102,74.26853984,-0.468513399,93.25992462,1.44045325,43.67836399,0.750825645,79.69132117,0.912688024,21.99854441,0.927677737,42.15640353,0.836158101,107771.7563,183287.2546,27.15822611,65.62578553
159,107771.6497,183286.9691,27.13748165,44087.09329,74.36853984,-0.508513399,93.55992462,1.43045325,44.37836399,0.750825645,80.09132117,0.902688024,22.29854441,0.927677737,42.55640353,0.836158101,107771.9067,183287.0206,27.17023251,65.90395123
160,107771.8387,183286.7002,27.14334972,44087.19949,74.76853984,-0.488513399,93.45992462,1.44045325,45.17836399,0.760825645,80.59132117,0.902688024,22.89854441,0.927677737,42.95640353,0.836158101,107772.0249,183286.8325,27.17190933,66.12610625
161,107772.0225,183286.4358,27.14925694,44087.30802,75.06853984,-0.418513399,92.85992462,1.44045325,45.97836399,0.780825645,80.99132117,0.902688024,23.59854441,0.927677737,43.55640353,0.836158101,107772.1688,183286.6021,27.1727414,66.39775192
162,107772.2082,183286.1672,27.15531753,44087.41403,75.56853984,-0.338513399,92.25992462,1.43045325,46.77836399,0.790825645,81.39132117,0.912688024,24.29854441,0.927677737,44.25640353,0.836158101,107772.3394,183286.3311,27.17599892,66.71797896
163,107772.3769,183285.9233,27.16159033,44087.51593,76.26853984,-0.318513399,91.75992462,1.41045325,47.97836399,0.790825645,81.79132117,0.912688024,24.79854441,0.927677737,44.95640353,0.836158101,107772.5012,183286.0731,27.18287332,67.02251671
164,107772.5467,183285.6789,27.1682174,44087.61297,77.16853984,-0.328513399,91.35992462,1.41045325,49.27836399,0.780825645,82.29132117,0.912688024,25.09854441,0.927677737,45.65640353,0.836158101,107772.691,183285.7666,27.19569364,67.38302508
165,107772.7114,183285.4426,27.17561656,44087.70798,78.16853984,-0.378513399,91.25992462,1.43045325,50.37836399,0.770825645,83.19132117,0.912688024,25.19854441,0.927677737,46.25640353,0.836158101,107772.8317,183285.5382,27.21290725,67.65128438
166,107772.7114,183285.4426,27.17561656,44087.70798,78.16853984,-0.378513399,91.25992462,1.43045325,50.37836399,0.770825645,83.19132117,0.912688024,25.19854441,0.927677737,46.25640353,0.836158101,107772.8339,183285.5347,27.21290725,67.65541839
167,107772.8704,183285.2152,27.18362662,44087.80106,79.46853984,-0.428513399,91.35992462,1.45045325,51.07836399,0.770825645,84.39132117,0.912688024,25.29854441,0.927677737,46.65640353,0.836158101,107773.0129,183285.2403,27.21795528,67.99996499
168,107773.1599,183284.7998,27.19168272,44087.99206,82.16853984,-0.448513399,92.65992462,1.47045325,51.27836399,0.760825645,85.99132117,0.912688024,25.99854441,0.927677737,47.05640353,0.836158101,107773.186,183284.957,27.2223134,68.33196273
169,107773.1599,183284.7998,27.19168272,44087.99206,82.16853984,-0.448513399,92.65992462,1.47045325,51.27836399,0.760825645,85.99132117,0.912688024,25.99854441,0.927677737,47.05640353,0.836158101,107773.3037,183284.7674,27.2223134,68.55512511
170,107773.3565,183284.514,27.20494905,44088.09454,82.66853984,-0.448513399,93.35992462,1.48045325,51.57836399,0.760825645,85.89132117,0.922688024,26.39858627,0.927674368,47.25640353,0.836161028,107773.4329,183284.5584,27.22363766,68.80083559
171,107773.6863,183284.0245,27.21356238,44088.30536,82.36853984,-0.418513399,93.75992462,1.47045325,52.87818256,0.760883654,85.97926342,0.922685641,26.50119168,0.927545959,47.9260612,0.836421262,107773.7009,183284.118,27.23051689,69.31637042
172,107773.879,183283.7333,27.21714634,44088.41028,82.26853984,-0.408344221,93.75864053,1.44045325,53.17710106,0.761287481,86.31111308,0.922668893,26.50886068,0.927250278,48.11494253,0.836481847,107773.8718,183283.8539,27.23300322,69.63094254
173,107774.2057,183283.237,27.22456227,44088.61045,83.46607417,-0.361587371,94.56846653,1.430025062,53.37658362,0.771463989,87.3808746,0.922660492,26.51010338,0.927210146,48.51299072,0.84656547,107774.2224,183283.3233,27.22721655,70.26691166
174,107774.2057,183283.237,27.22456227,44088.61045,83.46607417,-0.361587371,94.56846653,1.430025062,53.37658362,0.771463989,87.3808746,0.922660492,26.51010338,0.927210146,48.51299072,0.84656547,107774.2326,183283.3084,27.22721655,70.28496852
175,107774.3638,183282.9971,27.22845349,44088.7054,84.06508942,-0.359251008,94.84038053,1.449898388,53.27658362,0.771463989,87.7808746,0.922660492,26.61010338,0.927210146,48.51299072,0.84656547,107774.4312,183283.0153,27.23844915,70.63901593
176,107774.976,183282.0679,27.24550669,44089.09674,83.66498853,-0.528985586,94.33690992,1.469890405,53.27658362,0.741463989,86.7808746,0.922660492,26.41010338,0.927210146,48.21299072,0.84656547,107775.0091,183282.1781,27.2837917,71.65630264
177,107775.5102,183281.2461,27.2681684,44089.41727,83.46498853,-0.508985586,95.63690992,1.469890405,52.37658362,0.731463989,87.6808746,0.932660492,25.71010338,0.917210146,47.61299072,0.84656547,107775.5381,183281.3288,27.25533574,72.65687822
178,107775.9952,183280.5129,27.29362344,44089.71035,83.06498853,-0.508985586,97.83690992,1.449890405,51.47658362,0.741463989,87.3808746,0.932660492,26.31010338,0.927210146,48.21299072,0.84656547,107776.0734,183280.4701,27.32946067,73.66876348
179,107776.3025,183280.0617,27.31066102,44089.89708,82.56498853,-0.468985586,98.03690992,1.459890405,52.17658362,0.751463989,87.6808746,0.922660492,26.51010338,0.927210146,48.61299072,0.84656547,107776.367,183280.0613,27.32368229,74.17207094
180,107776.6156,183279.6077,27.32642137,44090.09674,82.26498853,-0.368985586,97.53690992,1.499890405,52.77658362,0.771463989,87.7808746,0.932660492,27.21010338,0.927210146,48.81299072,0.84656547,107776.6775,183279.6057,27.31317838,74.72341621
181,107777.1444,183278.844,27.34588654,44090.41439,83.06498853,-0.368985586,96.43690992,1.509890405,54.07658362,0.771463989,87.9808746,0.932660492,27.71010338,0.927210146,49.31299072,0.84656547,107777.2553,183278.7774,27.35333159,75.7333339
182,107778.0584,183277.4733,27.38108791,44090.99501,83.86498853,-0.478985586,98.73690992,1.579890405,51.37658362,0.741463989,87.9808746,0.942660492,25.31010338,0.917210146,47.51299072,0.84656547,107778.1545,183277.5159,27.38703674,77.2825088
183,107778.5329,183276.7347,27.40419501,44091.30941,82.86498853,-0.428985586,101.5369099,1.569890405,49.77658362,0.761463989,87.6808746,0.942660492,25.51017944,0.917206845,47.21267997,0.85656547,107778.6755,183276.7688,27.4067646,78.19333228
184,107779.0098,183275.994,27.42758066,44091.61428,82.06496436,-0.298922415,103.235973,1.549886374,49.87648768,0.781486405,87.27676404,0.942659502,25.31067493,0.917189087,47.51085044,0.846581243,107779.1748,183276.0618,27.41837296,79.05886651
185,107779.1412,183275.7928,27.43552261,44091.7091,82.16489126,-0.318745967,104.0331091,1.549875569,49.87645766,0.781493693,87.97557577,0.952659198,25.01067493,0.917189087,47.71085044,0.846581243,107779.2606,183275.9417,27.44023279,79.20646613
186,107779.6038,183275.1013,27.4607978,44091.997,83.36481454,-0.428553217,106.9302943,1.58987239,49.87645766,0.751493693,90.27557577,0.942659198,24.51067493,0.917189087,47.81085044,0.846581243,107779.7933,183275.2115,27.5274797,80.11032526
187,107779.9345,183274.6201,27.47663873,44092.20535,84.16481454,-0.328553217,108.5302943,1.60987239,50.17645766,0.771493693,91.27557577,0.942659198,24.61067493,0.927189087,48.81085044,0.846581243,107780.1792,183274.6659,27.51430933,80.77860527
188,107780.4963,183273.8257,27.49685364,44092.51794,85.46481454,-0.278553217,111.3302943,1.54987239,50.77645766,0.791493693,94.07557577,0.932659198,25.81067493,0.927189087,50.11085044,0.846581243,107780.7028,183273.9847,27.46735422,81.63778535
189,107781.1323,183272.943,27.51911764,44092.90114,87.36481454,-0.348553217,108.0302943,1.58987239,56.27645766,0.771493693,93.87557577,0.942659198,29.01067493,0.927189087,53.21085044,0.846581243,107781.4205,183272.9961,27.52418398,82.85943311
190,107781.6476,183272.2295,27.54391558,44093.20637,91.76481454,-0.378553217,105.6302943,1.60987239,58.97645766,0.761493693,96.97557577,0.962659198,29.91067493,0.917189087,54.41085044,0.846581243,107781.8469,183272.3415,27.55084609,83.6406617
191,107782.0195,183271.7133,27.56506637,44093.41692,94.36481454,-0.428553217,107.1302943,1.61987239,59.47645766,0.751493693,97.97557577,0.952659198,30.21067493,0.927189087,55.21085044,0.846581243,107782.1659,183271.8027,27.6027223,84.26681379
192,107782.2009,183271.4627,27.57622149,44093.51785,95.16481454,-0.418553217,107.8302943,1.61987239,59.97645766,0.761493693,98.57557577,0.952659198,30.41067493,0.927189087,55.71085044,0.846581243,107782.3865,183271.4613,27.6098451,84.67328436
193,107782.5211,183271.0235,27.58669492,44093.71049,95.36481454,-0.438553217,108.8302943,1.62987239,60.27645766,0.751493693,99.47557577,0.942659198,30.31067493,0.927189087,55.81085044,0.846581243,107782.6732,183270.9591,27.62291774,85.25155915
194,107782.8338,183270.5999,27.60756184,44093.89939,94.86481454,-0.438553217,109.8302943,1.62987239,60.07645766,0.751493693,99.77557577,0.942659198,29.91067493,0.927189087,55.81085044,0.846581243,107782.9504,183270.5185,27.64364523,85.77210521
195,107783.362,183269.8953,27.63479724,44094.2045,95.96481454,-0.358553217,111.7302943,1.66987239,59.67645766,0.771493693,100.9755758,0.942659198,29.41067493,0.927189087,55.71085044,0.84658871,107783.4109,183269.7738,27.656,86.64768407
196,107783.543,183269.6565,27.64069805,44094.31016,96.06481454,-0.348553217,112.3302943,1.68987239,59.37645766,0.771493693,100.9755758,0.942659198,29.61067493,0.927189087,55.81085044,0.84658871,107783.5753,183269.5317,27.656,86.9403268
197,107783.9364,183269.1411,27.6548577,44094.5169,95.66481454,-0.348553217,112.8302943,1.68987239,59.37645766,0.771493693,100.6755758,0.942659198,30.31067493,0.927189087,56.41085044,0.85658871,107783.9047,183269.0374,27.66212636,87.53432752
198,107784.1236,183268.9,27.66134565,44094.61426,95.36481454,-0.328553217,112.8302943,1.69987239,59.77645766,0.781493693,100.7755758,0.952659198,30.71067493,0.927189087,56.81085044,0.85658871,107784.0659,183268.8064,27.6769616,87.81601252
199,107784.3222,183268.6457,27.67120475,44094.70927,95.16481454,-0.318553217,112.5302943,1.69987239,60.37645766,0.781493693,101.0755758,0.962659198,31.01067493,0.927189087,57.21085044,0.85658871,107784.2162,183268.5934,27.70067782,88.07670216
200,107784.4665,183268.4593,27.68352245,44094.80446,95.26481454,-0.298553217,112.5302943,1.68987239,60.77645766,0.781493693,101.3755758,0.962659198,31.31067493,0.927189087,57.71085044,0.85658871,107784.3445,183268.4082,27.71473444,88.3020018
201,107784.6559,183268.2119,27.69660042,44094.89953,95.86481454,-0.268553217,113.2302943,1.68987239,61.27645766,0.791493693,102.0755758,0.962659198,31.31067493,0.927189087,58.21085044,0.85658871,107784.5157,183268.1636,27.72490232,88.60056269
202,107784.8344,183267.9759,27.7086612,44094.99702,96.66481454,-0.238553217,114.3302943,1.67987239,61.87645766,0.801493693,102.9755758,0.962659198,31.21067493,0.927189087,58.41085044,0.84658871,107784.6787,183267.9278,27.73020439,88.8872169
203,107784.9855,183267.7678,27.718,44095.09805,97.46481454,-0.248553217,115.3302943,1.64987239,62.37645766,0.801493693,103.9755758,0.952659198,31.01067493,0.927189087,58.51085044,0.84658871,107784.8783,183267.6342,27.73439318,89.24223961
204,107785.1902,183267.4714,27.72425645,44095.20266,98.66481454,-0.268553217,116.1302943,1.65987239,62.67645766,0.791493693,104.9755758,0.952659198,31.01067493,0.927189087,58.71085044,0.84658871,107785.0426,183267.3932,27.74743738,89.53391664
205,107785.6922,183266.6833,27.73880729,44095.51197,101.8648145,-0.288553217,119.2302943,1.73987239,63.27645766,0.781493693,107.2755758,0.952659198,31.81067493,0.917189087,59.91085044,0.85658871,107785.5001,183266.7224,27.77496037,90.34587654
206,107785.9644,183266.2448,27.75403216,44095.70735,103.8648145,-0.388553217,122.6302943,1.76987239,64.17645766,0.761493693,109.0755758,0.952659198,32.91067493,0.927189087,62.11085044,0.85658871,107785.8299,183266.2038,27.76714402,90.96046096
207,107786.4056,183265.5368,27.78807694,44095.999,107.0648145,-0.278553217,128.0302943,1.76987239,66.77645766,0.791493693,113.6755758,0.962659198,36.01067493,0.917189087,65.31085044,0.85658871,107786.2902,183265.5373,27.8055444,91.77045993
208,107786.5712,183265.2695,27.79966458,44096.10071,107.1648145,-0.368553217,128.6302943,1.77987239,67.57645766,0.771493693,113.6755758,0.972659198,36.91067493,0.917189087,65.71085044,0.85658871,107786.4783,183265.2682,27.8215342,92.09878358
209,107786.7468,183264.9829,27.8118318,44096.20474,106.7648145,-0.518553217,128.2302943,1.77987239,68.27645766,0.731493693,113.0755758,0.962659198,37.41067493,0.917189087,65.91085044,0.84658871,107786.6255,183265.0594,27.82136839,92.35425429
210,107786.7468,183264.9829,27.8118318,44096.20474,106.7648145,-0.518553217,128.2302943,1.77987239,68.27645766,0.731493693,113.0755758,0.962659198,37.41067493,0.917189087,65.91085044,0.84658871,107786.7681,183264.8505,27.81804557,92.60718505
211,107787.0563,183264.4647,27.8376592,44096.41405,106.4648145,-0.438553217,125.3302943,1.78987239,70.47645766,0.771493693,112.2755758,0.952659198,38.41067493,0.937189087,66.91085044,0.84658871,107787.1264,183264.331,27.82239778,93.23826281
212,107787.2437,183264.1384,27.84882003,44096.51489,107.3648145,-0.158553217,123.8302943,1.79987239,71.87645766,0.831493693,112.9755758,0.952659198,38.71067493,0.937189087,68.01085044,0.83658871,107787.2607,183264.1233,27.83951861,93.48560019
213,107787.3924,183263.8722,27.85719769,44096.61217,108.7648145,0.041446783,123.1302943,1.79987239,73.17645766,0.851493693,114.2755758,0.952659198,38.71067493,0.927189087,68.71085044,0.83658871,107787.3829,183263.9316,27.86520437,93.71293635
214,107787.5153,183263.6467,27.86428201,44096.70815,110.5648145,0.051446783,123.3302943,1.78987239,73.97645766,0.831493693,115.6755758,0.952659198,38.71067493,0.917189087,68.91085044,0.84658871,107787.5376,183263.6972,27.8729126,93.99378408
215,107787.6646,183263.3552,27.87095908,44096.80256,112.2648145,-0.078553217,124.4302943,1.77987239,74.27645766,0.791493693,117.1755758,0.952659198,38.81067493,0.917189087,69.41085044,0.84658871,107787.6731,183263.4839,27.87880957,94.24648379
216,107787.8042,183263.0624,27.87662255,44096.89797,113.8648145,-0.168553217,126.5302943,1.77987239,74.27645766,0.781493693,118.5755758,0.952659198,39.01067493,0.917189087,70.11085044,0.84658871,107787.8279,183263.2312,27.89870209,94.54282874
217,107787.906,183262.8308,27.88049979,44096.997,115.3648145,-0.118553217,129.0302943,1.79987239,74.57645766,0.801493693,120.0755758,0.962659198,39.51067493,0.927189087,70.61085044,0.85658871,107788.0165,183262.923,27.92305598,94.90415574
218,107788.0317,183262.5155,27.88199863,44097.09914,116.6648145,0.011446783,131.1302943,1.80987239,74.77645766,0.831493693,120.9755758,0.972659198,40.31067493,0.917189087,71.21085044,0.84658871,107788.1421,183262.7181,27.92522984,95.14448753
