x,y,z,t,HCP0.5,PRP0.6,HCP1.0,PRP1.1,HCP2.0,PRP2.1,HCP0.5_inph,PRP0.6_inph,HCP1.0_inph,PRP1.1_inph,HCP2.0_inph,PRP2.1_inph,pos
107751.6921,183318.6764,26.82804553,38106.23,30.04755994,15.20422786,52.22609494,31.50056358,53.03526644,49.30544086,0.875616712,0.930661445,0.871231683,0.991440491,1.287577917,0.052389785,25.74488337
107751.8794,183318.402,26.83573102,38106.33,28.04755994,14.40422786,51.32609494,30.10056358,52.83526644,48.00544086,0.875616712,0.930661445,0.871231683,1.001440491,1.287577917,0.062389785,26.07705981
107752.0728,183318.1198,26.84528384,38106.43,27.14755994,13.90422786,49.92609494,28.70056358,52.53526644,46.30544086,0.875616712,0.930661445,0.871231683,1.001440491,1.277577917,0.062389785,26.41921618
107752.2964,183317.7946,26.85083473,38106.56,26.44755994,13.50422786,48.32609494,27.60056358,51.73526644,44.20544086,0.875616712,0.930661445,0.871231683,1.001440491,1.277577917,0.032389785,26.81390415
107752.529,183317.4578,26.8566897,38106.69,25.64755994,13.10422786,47.02609494,26.60056358,50.43526644,41.80544086,0.875616712,0.930661445,0.871231683,1.001440491,1.297577917,0.012389785,27.22314664
107752.7195,183317.1831,26.86241439,38106.78,24.54755994,12.50422786,45.52609494,25.50056358,47.73526644,37.80544086,0.875616712,0.940661445,0.861231683,1.001440491,1.287577917,0.032389785,27.55749803
107752.8912,183316.9365,26.8682145,38106.88,23.44755994,11.90422786,43.72609494,24.30056358,46.53526644,36.10544086,0.875616712,0.940661445,0.861231683,1.001440491,1.277577917,0.042389785,27.85798404
107752.9755,183316.8159,26.87350496,38106.93,23.44755994,11.90422786,41.92609494,23.10056358,46.53526644,36.10544086,0.875616712,0.940661445,0.871231683,1.001440491,1.277577917,0.042389785,28.00511073
107753.1796,183316.5252,26.8785275,38107.03,22.44755994,11.40422786,40.32609494,22.00056358,45.43526644,34.50544086,0.875616712,0.940661445,0.871231683,1.001440491,1.287577917,0.042389785,28.3603036
107753.3856,183316.2336,26.88750446,38107.14,20.74755994,10.60422786,39.22609494,20.90056358,44.63526644,32.50544086,0.875616712,0.930661445,0.871231683,1.001440491,1.287577917,0.012389785,28.71732416
107753.5587,183315.9892,26.89435328,38107.24,20.74755994,10.20422786,38.52609494,19.80056358,44.63526644,32.50544086,0.875616712,0.930661445,0.871231683,1.001440491,1.287577917,0.012389785,29.01674764
107753.7391,183315.7355,26.89435328,38107.34,20.04755994,9.704227864,37.92609494,18.80056358,45.03526644,31.40544086,0.875616712,0.930661445,0.871231683,1.001440491,1.277577917,-0.007610215,29.32815101
107753.9109,183315.4939,26.90579934,38107.44,19.34755994,9.404227864,37.22609494,18.00056358,45.23526644,30.00544086,0.875616712,0.940661445,0.871231683,1.001440491,1.267577917,-0.007610215,29.62454688
107754.1777,183315.118,26.91557257,38107.58,18.04755994,9.204227864,36.42609494,17.30056358,45.23526644,28.40544086,0.875616712,0.940661445,0.871231683,1.001440491,1.257577917,0.012389785,30.08553928
107754.3384,183314.8908,26.9263169,38107.67,18.04755994,9.204227864,36.02609494,16.80056358,45.03526644,28.40544086,0.875616712,0.940661445,0.871231683,1.001440491,1.267577917,0.012389785,30.36379752
107754.5384,183314.6076,26.93716568,38107.77,17.54755994,8.904396285,35.62609494,16.50056358,44.73538432,27.70544086,0.875616712,0.940676632,0.861231683,1.011440491,1.287578693,0.042389785,30.71051558
107754.728,183314.3388,26.9481856,38107.87,17.44756453,8.804396285,35.12609494,16.30056837,44.1354999,27.10544086,0.875620454,0.940691879,0.871231683,1.011440491,1.297578693,0.052461148,31.03943436
